CustomerID,total_orders,total_items,total_spend,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last,customer_lifespan_days
15802,1,1,8.5,8.5,1,2011-07-20 11:38:00,2011-07-20 11:38:00,144,0
15803,1,198,298.86,37.3575,8,2011-10-19 14:56:00,2011-10-19 14:56:00,53,0
15804,13,2541,3916.8,14.949618320610687,170,2011-02-11 16:37:00,2011-11-28 15:50:00,13,289
15805,17,3331,5471.91,18.179102990033222,220,2010-10-12 09:33:00,2011-11-16 16:32:00,25,400
15806,3,562,781.02,25.194193548387098,24,2011-05-07 12:15:00,2011-10-24 14:35:00,48,170
15807,3,430,898.1,18.710416666666667,48,2011-09-23 14:43:00,2011-10-20 14:10:00,52,26
15808,4,1343,3705.2200000000003,17.813557692307693,142,2010-05-12 13:05:00,2011-06-02 14:33:00,192,386
15809,5,289,510.9,14.597142857142856,31,2011-03-11 16:40:00,2011-10-02 11:16:00,70,204
15810,4,861,1349.73,15.165505617977528,66,2011-02-16 09:11:00,2011-09-22 09:38:00,80,218
15811,6,1047,2184.4300000000003,16.424285714285716,117,2010-09-12 15:29:00,2011-11-17 15:31:00,24,431
15812,5,526,1346.3200000000002,32.83707317073171,36,2011-01-26 12:12:00,2011-11-07 12:30:00,34,285
15813,2,567,1194.66,29.866500000000002,40,2011-04-14 09:09:00,2011-05-16 08:13:00,209,31
15814,4,1051,1734.47,24.089861111111112,63,2011-03-11 14:42:00,2011-11-23 08:17:00,18,256
15815,5,1178,1550.02,31.633061224489797,33,2011-03-25 08:43:00,2011-11-05 15:17:00,36,225
15819,4,1309,1883.65,15.314227642276423,96,2011-05-24 14:38:00,2011-10-21 14:50:00,51,150
15820,1,92,161.98,9.528235294117646,17,2011-01-24 12:00:00,2011-01-24 12:00:00,321,0
15821,2,202,548.36,8.84451612903226,57,2011-09-10 13:28:00,2011-10-26 15:48:00,46,46
15822,2,375,876.77,26.568787878787877,28,2010-12-15 13:38:00,2011-06-12 14:50:00,182,179
15823,1,1,8.5,8.5,1,2010-02-12 15:08:00,2010-02-12 15:08:00,667,0
15825,1,216,299.8,14.99,20,2011-06-20 13:27:00,2011-06-20 13:27:00,174,0
15826,3,951,1606.41,23.623676470588236,64,2011-05-13 10:44:00,2011-10-14 16:05:00,58,154
15827,14,882,1776.44,15.447304347826087,72,2010-02-12 13:06:00,2011-09-27 15:35:00,75,592
15829,2,960,680.42,13.341568627450979,44,2011-01-09 16:45:00,2011-07-22 10:23:00,142,193
15830,1,415,576.72,14.787692307692309,39,2011-02-11 10:40:00,2011-02-11 10:40:00,303,0
15831,3,777,706.79,10.393970588235293,63,2011-01-19 14:52:00,2011-12-10 13:14:00,1,324
15832,1,465,836.79,15.49611111111111,54,2011-03-30 15:29:00,2011-03-30 15:29:00,256,0
15834,4,929,1913.14,7.007838827838828,242,2011-06-27 10:16:00,2011-09-30 14:41:00,72,95
15835,4,439,903.59,18.0718,47,2011-01-13 10:35:00,2011-10-26 15:47:00,46,286
15836,1,26,109.47,10.947,10,2011-10-20 17:13:00,2011-10-20 17:13:00,52,0
15837,1,189,386.75,16.114583333333332,24,2011-06-10 09:01:00,2011-06-10 09:01:00,184,0
15838,19,5868,11198.4,67.0562874251497,54,2010-07-12 11:26:00,2011-11-28 14:00:00,13,504
15839,3,663,1067.93,17.22467741935484,56,2011-06-11 13:54:00,2011-09-20 12:12:00,82,100
15840,2,384,374.4,13.866666666666665,26,2011-06-20 11:42:00,2011-12-10 09:08:00,1,172
15841,4,868,1143.1200000000001,24.321702127659577,36,2011-05-01 11:25:00,2011-09-28 12:15:00,74,150
15843,1,27,106.20000000000002,13.275000000000002,8,2011-09-02 10:19:00,2011-09-02 10:19:00,100,0
15844,1,134,128.96,11.723636363636365,11,2011-10-24 15:19:00,2011-10-24 15:19:00,48,0
15845,8,1902,3678.43,26.655289855072464,97,2011-02-25 10:39:00,2011-11-22 09:42:00,19,269
15847,2,197,334.56,15.207272727272727,22,2011-01-11 14:41:00,2011-02-24 16:46:00,290,44
15850,2,302,255.37,2.6326804123711343,87,2011-06-24 14:16:00,2011-11-20 14:14:00,21,148
15852,2,48,143.71,6.532272727272727,22,2011-05-26 13:26:00,2011-06-06 11:22:00,188,10
15853,1,135,110.8,3.6933333333333334,29,2011-10-19 10:38:00,2011-10-19 10:38:00,53,0
15854,12,843,2892.58,20.661285714285714,105,2010-12-13 11:47:00,2011-09-14 12:25:00,88,275
15855,5,470,715.36,8.942,59,2011-03-21 12:32:00,2011-09-06 10:09:00,96,168
15856,27,9034,14217.34,22.042387596899225,295,2010-09-12 13:34:00,2011-11-07 14:16:00,34,421
15857,1,296,286.79999999999995,20.485714285714284,14,2011-11-21 12:18:00,2011-11-21 12:18:00,20,0
15858,5,1167,1408.89,7.3763874345549745,145,2010-07-12 14:31:00,2011-11-24 12:48:00,17,499
15860,8,440,933.7,6.575352112676057,105,2010-06-12 11:38:00,2011-10-30 11:25:00,42,504
15861,8,2496,3018.23,5.527893772893773,339,2011-03-17 20:12:00,2011-11-27 15:59:00,14,254
15862,4,501,804.42,5.472244897959183,142,2010-01-12 11:21:00,2011-08-19 16:34:00,114,584
15863,2,19,67.48,3.748888888888889,18,2011-05-31 11:36:00,2011-11-14 12:49:00,27,167
15864,6,460,1021.08,51.054,16,2011-01-27 16:43:00,2011-11-17 13:32:00,24,293
15865,3,368,779.48,19.487000000000002,37,2011-10-05 11:44:00,2011-12-09 09:38:00,2,64
15866,1,126,205.18,4.559555555555556,43,2011-08-30 14:09:00,2011-08-30 14:09:00,103,0
15867,15,1970,3724.4900000000002,8.079154013015184,302,2010-05-12 14:17:00,2011-11-17 16:39:00,24,554
15869,2,127,134.52,8.968,13,2011-07-03 17:19:00,2011-07-03 17:23:00,160,0
15870,1,335,354.09000000000003,4.659078947368421,68,2011-07-11 10:58:00,2011-07-11 10:58:00,153,0
15872,2,212,357.21,2.790703125,101,2011-11-25 11:54:00,2011-11-25 11:55:00,16,0
15874,7,1762,3404.2400000000002,28.36866666666667,110,2011-02-28 13:28:00,2011-08-04 12:17:00,129,156
15877,2,307,461.77,3.579612403100775,122,2011-08-12 11:53:00,2011-11-22 11:18:00,19,101
15880,1,211,335.05,3.190952380952381,95,2010-05-12 13:00:00,2010-05-12 13:00:00,578,0
15881,5,215,437.97,15.10241379310345,26,2010-10-12 13:32:00,2011-01-31 16:59:00,314,111
15882,4,264,504.12,21.918260869565216,23,2010-06-12 13:01:00,2011-05-25 11:35:00,200,346
15883,2,223,382.28,7.801632653061224,42,2011-06-11 14:50:00,2011-07-12 17:05:00,152,31
15885,3,111,343.55,19.086111111111112,18,2011-03-02 15:28:00,2011-08-09 10:43:00,124,159
15886,1,107,180.32,15.026666666666666,12,2011-10-10 14:25:00,2011-10-10 14:25:00,62,0
15888,1,76,143.5,11.958333333333334,11,2011-09-20 12:30:00,2011-09-20 12:30:00,82,0
15889,2,215,426.27,4.583548387096774,79,2010-05-12 15:12:00,2011-06-07 11:10:00,187,390
15891,1,430,509.75,8.221774193548388,60,2011-04-27 12:35:00,2011-04-27 12:35:00,228,0
15894,2,168,265.11,6.46609756097561,35,2010-05-12 14:06:00,2011-03-31 13:50:00,255,322
15895,1,82,174.13,15.83,11,2011-07-13 10:27:00,2011-07-13 10:27:00,151,0
15897,2,167,159.57999999999998,6.649166666666666,17,2011-05-29 13:32:00,2011-05-29 13:50:00,196,0
15898,5,489,1147.73,13.345697674418604,70,2010-06-12 11:01:00,2011-08-12 15:23:00,121,426
15899,1,39,52.0,13.0,4,2010-06-12 10:36:00,2010-06-12 10:36:00,547,0
15900,1,221,353.21,6.925686274509803,44,2011-11-16 12:19:00,2011-11-16 12:19:00,25,0
15901,3,362,381.15,3.285775862068965,102,2011-08-07 12:18:00,2011-11-23 12:43:00,18,108
15903,7,1926,4006.96,54.14810810810811,46,2011-02-17 14:04:00,2011-11-30 08:08:00,11,285
15904,1,84,153.59,5.119666666666666,30,2011-01-12 14:50:00,2011-01-12 14:50:00,333,0
15906,7,544,1499.95,9.999666666666666,113,2011-02-10 13:46:00,2011-11-20 12:24:00,21,282
15907,3,509,970.84,3.8989558232931727,175,2011-05-13 13:01:00,2011-06-16 12:45:00,178,33
15909,1,98,191.94,27.419999999999998,7,2011-06-19 10:38:00,2011-06-19 10:38:00,175,0
15910,8,1015,1234.91,4.625131086142322,215,2011-01-09 16:59:00,2011-11-24 16:59:00,17,319
15912,2,185,263.17,13.851052631578948,19,2011-04-20 17:10:00,2011-06-14 14:29:00,180,54
15916,8,757,1470.28,9.485677419354838,124,2010-08-12 13:07:00,2011-11-23 13:46:00,18,468
15917,1,42,103.05,8.5875,12,2011-06-04 10:40:00,2011-06-04 10:40:00,190,0
15918,2,153,334.23,8.35575,33,2011-02-06 11:42:00,2011-03-13 15:55:00,273,35
15919,2,545,631.93,4.419090909090909,103,2010-06-12 11:26:00,2011-11-20 11:28:00,21,526
15920,4,99,167.41,2.7901666666666665,53,2011-08-07 15:16:00,2011-08-07 15:31:00,126,0
15921,1,154,308.02,12.320799999999998,24,2011-06-20 11:03:00,2011-06-20 11:03:00,174,0
15922,1,138,361.0,32.81818181818182,11,2010-01-12 13:51:00,2010-01-12 13:51:00,698,0
15923,1,110,130.67000000000002,6.222380952380953,21,2010-02-12 12:16:00,2010-02-12 12:16:00,667,0
15925,1,93,194.4,16.2,12,2011-05-29 15:35:00,2011-05-29 15:35:00,196,0
15930,1,139,426.63,20.315714285714286,21,2011-03-10 14:52:00,2011-03-10 14:52:00,276,0
15932,8,2105,2426.21,21.097478260869565,93,2011-02-23 14:50:00,2011-12-09 14:24:00,2,288
15933,3,813,1095.21,14.800135135135136,63,2011-09-14 12:05:00,2011-11-18 13:14:00,23,65
15935,2,115,116.53999999999999,9.711666666666666,12,2011-04-14 13:27:00,2011-12-04 09:35:00,7,233
15937,1,73,145.35,20.764285714285712,7,2011-06-10 15:48:00,2011-06-10 15:48:00,184,0
15938,5,240,404.58,22.476666666666667,13,2011-01-20 10:11:00,2011-08-19 12:56:00,114,211
15939,15,2130,3324.65,43.74539473684211,28,2011-01-02 12:42:00,2011-12-06 14:48:00,5,338
15940,1,4,34.0,34.0,1,2011-01-02 16:18:00,2011-01-02 16:18:00,343,0
15942,1,232,334.54,23.895714285714288,14,2011-07-29 09:01:00,2011-07-29 09:01:00,135,0
15944,1,50,285.90000000000003,47.650000000000006,6,2011-08-03 10:33:00,2011-08-03 10:33:00,130,0
15945,1,52,181.0,90.5,2,2010-09-12 13:14:00,2010-09-12 13:14:00,455,0
15947,1,518,1042.64,35.95310344827587,29,2011-09-18 10:46:00,2011-09-18 10:46:00,84,0
15948,2,567,955.24,15.920666666666667,51,2011-01-12 15:32:00,2011-10-27 08:35:00,45,287
15949,2,284,366.16,19.271578947368422,12,2011-09-29 17:34:00,2011-11-23 09:09:00,18,54
15950,4,729,1748.91,17.846020408163266,86,2010-12-15 11:56:00,2011-09-22 11:17:00,80,280
15951,2,313,675.67,16.479756097560976,36,2011-01-12 08:34:00,2011-02-27 11:57:00,287,46
15952,4,387,786.6800000000001,8.644835164835165,65,2011-02-10 12:47:00,2011-06-11 11:18:00,183,120
15953,8,892,1648.4099999999999,16.820510204081632,63,2010-05-12 15:15:00,2011-12-05 11:44:00,6,571
15955,14,2003,4187.63,22.88322404371585,137,2010-02-12 11:22:00,2011-11-15 14:15:00,26,641
15957,1,211,424.54,10.108095238095238,40,2011-08-11 12:14:00,2011-08-11 12:14:00,122,0
15958,1,33,104.35,14.907142857142857,7,2011-09-26 13:41:00,2011-09-26 13:41:00,76,0
15963,2,298,467.86,16.709285714285716,26,2011-10-25 13:05:00,2011-11-20 11:33:00,21,25
15965,4,453,846.48,6.938360655737705,88,2010-07-12 13:18:00,2011-11-22 16:44:00,19,498
15967,2,211,414.98,4.9402380952380955,73,2011-01-25 11:57:00,2011-11-16 15:41:00,25,295
15969,3,124,559.5,27.975,20,2011-07-06 12:19:00,2011-10-21 08:24:00,51,106
15970,1,116,314.1,28.55454545454546,11,2011-09-02 12:08:00,2011-09-02 12:08:00,100,0
15971,12,919,2092.07,59.773428571428575,10,2011-01-02 16:47:00,2011-12-09 10:47:00,2,340
15973,1,70,225.56,56.39,4,2010-08-12 11:42:00,2010-08-12 11:42:00,486,0
15974,7,2078,3356.37,19.07028409090909,141,2011-02-24 10:10:00,2011-12-05 11:10:00,6,284
15975,1,243,372.45,15.518749999999999,24,2011-09-16 13:33:00,2011-09-16 13:33:00,86,0
15976,2,277,435.6,4.444897959183674,83,2011-03-05 17:12:00,2011-06-27 13:00:00,167,113
15977,2,728,951.36,14.636307692307692,48,2011-10-31 16:24:00,2011-11-22 13:29:00,19,21
15978,1,864,1086.14,22.166122448979593,49,2011-09-23 15:21:00,2011-09-23 15:21:00,79,0
15980,3,1034,1982.96,46.115348837209304,40,2011-03-30 15:05:00,2011-12-09 09:41:00,2,253
15981,8,1774,3244.32,33.44659793814433,53,2011-01-02 13:50:00,2011-12-04 09:49:00,7,335
15983,4,880,1446.17,12.797964601769912,82,2010-01-12 12:15:00,2011-11-17 17:34:00,23,674
15984,10,1395,2450.9700000000003,9.077666666666667,217,2010-06-12 13:21:00,2011-09-29 19:30:00,72,474
15985,2,812,975.14,26.355135135135136,29,2011-04-17 11:04:00,2011-08-08 16:31:00,125,113
15986,1,256,178.2,12.728571428571428,14,2011-09-11 15:17:00,2011-09-11 15:17:00,91,0
15987,7,626,1055.2,7.537142857142857,110,2010-06-12 08:34:00,2011-11-27 15:38:00,14,533
15988,1,117,154.18,5.710370370370371,26,2011-11-20 13:23:00,2011-11-20 13:23:00,21,0
15990,2,407,743.01,14.288653846153846,52,2011-02-25 15:35:00,2011-10-26 15:58:00,46,243
15992,1,17,35.54,11.846666666666666,3,2011-06-12 11:00:00,2011-06-12 11:00:00,182,0
15993,7,2039,2744.16,4.971304347826087,335,2011-01-12 10:44:00,2011-11-23 12:45:00,18,315
15994,1,177,417.17,11.919142857142857,31,2011-10-16 12:28:00,2011-10-16 12:28:00,56,0
15996,6,384,1008.08,7.7544615384615385,103,2010-08-12 15:59:00,2011-12-09 15:14:00,2,483
15998,5,2041,3037.96,6.003873517786562,370,2010-12-12 13:32:00,2011-09-13 15:37:00,89,275
16000,3,324,909.36,101.04,9,2011-07-12 12:14:00,2011-07-12 12:17:00,152,0
16003,5,1181,2187.87,21.24145631067961,82,2010-12-15 12:09:00,2011-10-11 09:57:00,61,299
16005,4,300,614.74,2.819908256880734,173,2011-03-14 11:46:00,2011-11-27 13:47:00,14,258
16006,1,84,106.08000000000001,13.260000000000002,8,2011-12-05 13:12:00,2011-12-05 13:12:00,6,0
16007,4,1369,1705.95,4.431038961038961,221,2011-02-10 13:26:00,2011-12-06 12:01:00,5,298
16008,3,311,475.9,14.42121212121212,29,2011-05-19 10:54:00,2011-11-16 10:32:00,25,180
16009,4,378,965.1600000000001,10.724,68,2011-03-07 11:26:00,2011-11-17 16:51:00,24,255
16010,3,210,409.06,4.756511627906977,62,2010-12-12 12:18:00,2011-08-04 10:14:00,129,234
16011,16,2006,3342.5,15.766509433962264,99,2010-08-12 16:34:00,2011-12-08 14:12:00,3,482
16012,3,759,1311.69,13.954148936170213,87,2011-03-08 11:44:00,2011-07-07 18:02:00,156,121
16013,47,4162,12059.5,86.7589928057554,30,2010-03-12 13:09:00,2011-12-08 12:18:00,3,635
16014,3,265,652.98,4.503310344827586,123,2011-02-11 12:04:00,2011-10-07 16:29:00,65,238
16015,3,825,695.24,3.82,146,2011-06-12 10:58:00,2011-11-13 11:55:00,28,154
16016,8,620,1482.02,6.306468085106383,156,2010-08-12 12:36:00,2011-11-24 19:07:00,16,469
16017,1,102,197.53,6.1728125,26,2011-10-23 12:56:00,2011-10-23 12:56:00,49,0
16018,2,190,407.08,14.538571428571428,26,2011-10-31 14:13:00,2011-12-06 13:52:00,5,35
16019,9,1733,3636.2200000000003,22.726375,133,2010-10-12 12:29:00,2011-10-24 11:51:00,48,376
16020,3,483,834.25,18.13586956521739,42,2011-05-10 13:54:00,2011-11-23 11:18:00,18,196
16022,1,261,618.44,8.137368421052633,68,2011-03-24 13:16:00,2011-03-24 13:16:00,262,0
16023,3,358,693.27,6.864059405940594,90,2011-03-18 13:32:00,2011-10-24 16:34:00,48,220
16024,1,386,275.96,4.311875,61,2011-11-27 13:26:00,2011-11-27 13:26:00,14,0
16025,1,338,441.82,15.779285714285715,28,2011-10-11 11:45:00,2011-10-11 11:45:00,61,0
16026,1,243,236.09,7.3778125,30,2011-10-27 13:53:00,2011-10-27 13:53:00,45,0
16027,6,319,295.01,18.438125,11,2011-02-28 15:04:00,2011-10-02 12:19:00,70,215
16029,63,8177,18164.55,75.06012396694214,44,2010-01-12 09:57:00,2011-11-10 11:15:00,31,667
16030,1,283,335.92,11.58344827586207,28,2011-03-02 11:28:00,2011-03-02 11:28:00,284,0
16031,2,423,511.06,5.1106,91,2011-06-04 14:23:00,2011-08-09 13:07:00,124,65
16033,20,3539,8641.41,7.6001846965699205,538,2010-05-12 10:36:00,2011-12-05 12:01:00,6,572
16034,3,242,437.7,19.895454545454545,18,2011-05-15 15:14:00,2011-11-01 11:54:00,40,169
16036,2,608,770.23,14.004181818181818,55,2011-03-21 13:01:00,2011-09-13 14:53:00,89,176
16037,3,428,749.66,19.222051282051282,37,2010-12-16 10:18:00,2011-08-02 12:14:00,131,229
16038,3,244,465.98,17.922307692307694,24,2011-02-12 12:40:00,2011-06-15 13:50:00,179,123
16040,3,660,1280.14,19.69446153846154,57,2011-03-16 09:58:00,2011-07-14 16:12:00,150,120
16041,3,212,898.04,149.67333333333332,6,2011-07-21 16:27:00,2011-09-11 12:25:00,91,51
16042,5,755,1172.64,16.51605633802817,68,2011-08-24 12:04:00,2011-11-17 17:50:00,23,85
16043,4,455,696.5400000000001,17.860000000000003,30,2011-01-26 11:14:00,2011-12-05 13:43:00,6,313
16045,4,897,1322.42,15.93277108433735,71,2011-02-22 14:55:00,2011-12-08 12:41:00,3,288
16048,2,144,256.44,32.055,8,2010-01-12 15:27:00,2010-01-12 15:28:00,698,0
16049,3,793,1106.5,3.546474358974359,248,2011-09-25 14:33:00,2011-10-30 13:19:00,42,34
16050,1,194,161.06,16.106,10,2011-06-19 11:44:00,2011-06-19 11:44:00,175,0
16052,1,270,356.29,10.479117647058825,34,2011-10-16 15:13:00,2011-10-16 15:13:00,56,0
16053,2,917,1284.7,15.29404761904762,81,2011-07-11 11:21:00,2011-09-08 14:57:00,94,59
16054,1,380,767.46,10.963714285714286,70,2011-07-17 13:08:00,2011-07-17 13:08:00,147,0
16055,1,22,110.9,13.8625,8,2011-03-05 09:26:00,2011-03-05 09:26:00,281,0
16056,1,335,631.75,9.290441176470589,66,2011-10-25 15:19:00,2011-10-25 15:19:00,47,0
16057,7,863,2215.77,18.31214876033058,109,2011-02-28 10:35:00,2011-12-05 13:10:00,6,280
16059,6,643,1444.01,8.022277777777777,126,2010-07-12 10:36:00,2011-09-29 11:35:00,73,444
16062,4,792,993.12,15.5175,50,2010-10-12 12:00:00,2011-12-04 15:08:00,7,418
16063,1,262,335.32,14.57913043478261,23,2011-03-24 14:55:00,2011-03-24 14:56:00,262,0
16065,1,219,362.94,4.904594594594594,71,2010-09-12 13:03:00,2010-09-12 13:03:00,455,0
16066,5,816,1439.06,14.108431372549019,77,2011-07-08 14:33:00,2011-11-23 11:54:00,18,137
16070,2,457,866.79,26.266363636363636,32,2011-07-11 16:36:00,2011-11-17 15:50:00,24,128
16071,1,180,324.79,15.466190476190476,21,2011-10-26 11:14:00,2011-10-26 11:14:00,46,0
16072,1,128,501.77,21.816086956521737,23,2011-02-24 14:32:00,2011-02-24 14:32:00,290,0
16073,1,36,91.8,91.8,1,2011-02-15 15:41:00,2011-02-15 15:41:00,299,0
16076,10,1315,2225.25,17.25,71,2011-05-15 12:31:00,2011-11-17 17:16:00,24,186
16078,1,16,79.2,79.2,1,2011-01-03 09:47:00,2011-01-03 09:47:00,342,0
16079,3,492,820.18,39.05619047619047,18,2011-10-30 13:06:00,2011-11-23 12:48:00,18,23
16080,2,128,217.16,21.716,10,2011-09-19 10:42:00,2011-10-03 14:44:00,69,14
16081,5,1473,2757.34,12.146872246696036,175,2010-08-12 11:16:00,2011-10-14 13:06:00,58,428
16083,2,728,1115.78,35.99290322580645,31,2010-12-14 11:51:00,2011-08-31 10:47:00,102,259
16084,1,216,430.47999999999996,11.328421052631578,38,2011-02-13 16:05:00,2011-02-13 16:05:00,301,0
16085,5,600,973.71,5.83059880239521,123,2011-01-23 12:07:00,2011-12-10 17:19:00,1,321
16086,5,511,1114.14,28.56769230769231,24,2010-07-12 13:45:00,2011-11-10 13:09:00,31,485
16091,2,154,315.06,17.503333333333334,16,2011-05-25 09:18:00,2011-08-07 08:45:00,126,73
16092,3,628,803.5600000000001,15.75607843137255,37,2011-03-30 15:38:00,2011-08-17 10:46:00,116,139
16093,1,20,17.0,17.0,1,2011-08-25 11:09:00,2011-08-25 11:09:00,108,0
16094,4,647,1032.95,16.396031746031746,48,2011-04-05 13:57:00,2011-11-28 12:45:00,13,236
16096,1,155,198.32,16.526666666666667,12,2011-03-20 13:38:00,2011-03-20 13:38:00,266,0
16097,1,87,169.9,16.990000000000002,10,2011-04-13 13:47:00,2011-04-13 13:47:00,242,0
16098,7,587,1738.8300000000002,25.952686567164182,34,2010-01-12 09:45:00,2011-09-13 09:59:00,89,609
16099,3,434,731.9,18.766666666666666,29,2011-04-28 08:34:00,2011-10-20 13:13:00,52,175
16101,1,757,1286.7,16.93026315789474,76,2011-09-30 10:18:00,2011-09-30 10:18:00,72,0
16102,3,870,1747.98,30.666315789473686,41,2011-02-09 11:54:00,2011-10-28 13:19:00,44,261
16103,6,534,1417.74,29.53625,30,2011-02-12 14:16:00,2011-09-21 11:55:00,81,220
16104,1,123,277.01,9.552068965517241,28,2011-09-10 10:23:00,2011-09-10 10:23:00,92,0
16105,1,258,255.96,19.689230769230768,13,2011-05-04 10:13:00,2011-05-04 10:13:00,221,0
16106,1,74,108.38,18.063333333333333,6,2011-05-10 10:37:00,2011-05-10 10:37:00,215,0
16107,7,666,2015.8600000000001,65.02774193548387,16,2011-07-22 12:41:00,2011-11-22 09:40:00,19,122
16108,1,603,845.86,17.622083333333332,48,2011-09-16 11:48:00,2011-09-16 11:48:00,86,0
16109,2,420,488.76,27.153333333333332,18,2011-04-02 12:37:00,2011-05-05 09:17:00,220,32
16110,3,733,1329.08,3.754463276836158,283,2011-01-02 14:01:00,2011-10-25 14:35:00,47,296
16112,4,334,183.26,11.45375,15,2011-05-01 11:47:00,2011-10-01 16:29:00,71,153
16113,1,128,148.89000000000001,4.963,30,2011-09-06 16:16:00,2011-09-06 16:16:00,96,0
16114,1,43,135.75000000000003,16.968750000000004,8,2011-06-22 10:13:00,2011-06-22 10:13:00,172,0
16115,8,1001,1654.79,5.826725352112676,169,2011-02-20 12:14:00,2011-12-06 13:00:00,5,289
16116,1,248,582.12,17.121176470588235,34,2011-12-05 12:01:00,2011-12-05 12:01:00,6,0
16117,1,130,230.87,7.695666666666667,30,2011-03-06 11:42:00,2011-03-06 11:42:00,280,0
16119,2,240,423.36,26.46,14,2011-01-12 15:11:00,2011-09-28 10:15:00,74,258
16120,4,676,1075.6,35.85333333333333,26,2011-11-10 14:10:00,2011-11-10 14:22:00,31,0
16121,2,586,871.65,4.111556603773585,170,2011-08-05 11:52:00,2011-10-13 12:59:00,59,69
16122,4,748,577.98,15.21,26,2010-08-12 11:41:00,2011-11-01 10:19:00,40,445
16123,1,170,304.88,19.055,16,2011-10-19 09:18:00,2011-10-19 09:18:00,53,0
16124,1,48,181.4,16.490909090909092,11,2011-01-26 14:45:00,2011-01-26 14:45:00,319,0
16125,1,124,289.35,22.25769230769231,13,2010-07-12 15:48:00,2010-07-12 15:48:00,517,0
16126,4,2041,6174.49,52.7734188034188,57,2011-02-16 11:18:00,2011-10-11 16:03:00,61,237
16127,1,323,656.25,16.40625,40,2011-10-31 13:58:00,2011-10-31 13:58:00,41,0
16128,5,988,1861.77,20.91876404494382,76,2011-02-03 12:21:00,2011-11-22 11:14:00,19,291
16131,6,1610,3223.72,41.329743589743586,55,2011-04-14 08:32:00,2011-10-19 11:53:00,53,188
16133,33,5755,11053.91,32.70387573964497,219,2011-01-08 13:44:00,2011-11-23 09:02:00,18,318
16134,2,371,618.09,17.659714285714287,34,2010-12-15 14:00:00,2011-11-18 10:05:00,23,337
16135,1,209,474.1,22.576190476190476,21,2011-03-22 12:30:00,2011-03-22 12:30:00,264,0
16136,3,428,691.32,18.684324324324326,35,2011-07-03 09:52:00,2011-11-10 09:10:00,31,129
16139,3,330,635.41,20.497096774193547,25,2011-05-17 10:23:00,2011-11-21 08:37:00,20,187
16140,2,514,588.02,16.800571428571427,32,2010-03-12 14:40:00,2011-05-10 12:15:00,215,423
16141,1,238,595.9,19.863333333333333,30,2011-12-09 13:11:00,2011-12-09 13:11:00,2,0
16142,1,410,522.46,14.120540540540542,37,2011-04-04 10:16:00,2011-04-04 10:16:00,251,0
16143,6,915,2150.4900000000002,18.38025641025641,75,2010-05-12 15:18:00,2011-11-05 08:32:00,36,541
16144,1,16,136.0,136.0,1,2011-07-04 10:09:00,2011-07-04 10:09:00,160,0
16145,11,2929,3861.9700000000003,17.2409375,134,2010-12-15 09:09:00,2011-12-07 10:54:00,4,357
16146,3,399,693.93,23.92862068965517,26,2011-04-21 15:25:00,2011-05-20 08:39:00,205,28
16147,1,234,359.2,16.327272727272728,22,2011-07-29 09:57:00,2011-07-29 09:57:00,135,0
16148,1,36,38.160000000000004,38.160000000000004,1,2011-02-16 14:01:00,2011-02-16 14:01:00,298,0
16149,2,284,281.48,15.637777777777778,18,2011-05-12 11:29:00,2011-07-20 14:54:00,144,69
16150,5,1047,2041.42,17.44803418803419,91,2010-02-12 18:27:00,2011-12-09 09:43:00,2,664
16152,1,522,1593.98,54.964827586206894,29,2011-03-16 09:47:00,2011-03-16 09:47:00,270,0
16153,5,989,1735.99,19.50550561797753,78,2010-12-20 09:22:00,2011-10-21 10:50:00,51,305
16156,9,1304,3074.42,23.649384615384616,108,2011-01-12 12:42:00,2011-11-15 17:14:00,26,307
16157,3,251,558.89,31.049444444444443,12,2011-09-28 11:48:00,2011-11-24 11:41:00,17,56
16159,1,236,348.2,24.87142857142857,14,2011-03-03 12:27:00,2011-03-03 12:27:00,283,0
16160,2,606,720.12,36.006,20,2011-05-10 14:19:00,2011-09-15 10:53:00,87,127
16161,19,2599,5369.16,11.327341772151899,286,2010-06-12 10:03:00,2011-11-25 12:17:00,16,531
16162,1,4,28.9,14.45,2,2011-01-04 15:03:00,2011-01-04 15:03:00,341,0
16163,2,114,538.5,89.75,5,2010-09-12 16:28:00,2011-04-21 15:15:00,234,220
16164,3,433,800.3000000000001,23.538235294117648,27,2011-10-28 09:12:00,2011-11-22 15:04:00,19,25
16168,27,1350,2954.7,30.15,57,2010-05-12 11:38:00,2011-12-07 15:15:00,4,574
16169,4,1241,1827.5,21.5,71,2011-01-12 15:28:00,2011-10-31 12:21:00,41,291
16170,6,1626,1905.5,15.244,106,2011-04-19 09:43:00,2011-10-20 08:21:00,52,183
16171,1,24,73.2,24.400000000000002,3,2011-11-10 14:51:00,2011-11-10 14:51:00,31,0
16172,5,787,1134.83,16.4468115942029,52,2011-01-08 15:37:00,2011-12-04 12:02:00,7,329
16173,6,575,1393.74,16.592142857142857,70,2011-01-11 13:39:00,2011-11-24 10:53:00,17,316
16174,3,283,583.38,25.364347826086956,19,2011-05-08 13:26:00,2011-11-07 09:23:00,34,182
16175,4,533,1001.89,17.27396551724138,45,2011-04-13 14:38:00,2011-06-23 18:59:00,170,71
